headline,label,language,num_evidence,max_rel,mean_rel,p90_rel,max_ent,mean_ent,max_con_used,mean_con,context_mismatch_rate,update_style_rate
"Chirag, Nitish, caste, Naxals and land reform ï¿1⁄2 Modiï¿1⁄2s 5 messages to Bihar voters",1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"With 24,879 fresh cases IndiaÕs COVID-19 tally crosses 7.6 lakh, death toll climbs to 21,129",1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harivansh Rajya Sabha Deputy Chief again,1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No! Taimur is not wearing ?Namo Again? T-shirt; here?s the fact....Fact Check: No, Jio is not offering you free T-shirt",0,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veteran communist leader Shyamal Chakraborty dies of Covid,1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chidambaram questions PM CARE Fund,1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anti-CAA Protesters Bribed With Biryani And Other News You Almost...,0,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre upgrades VijayvargiyaÕs security with bullet-resistant car after WB attack,1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aircel-Maxis case: Court displeased over delay in probe against Chidambaram, Karti",1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Three more cops suspended over Kanpur shootout,1,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fact Check: Did The Supreme Court Approve A Logo For Teachers?,0,English-Hindi-Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,1,Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
