headline,language,label,num_evidence,max_rel,mean_rel,p90_rel,max_ent,mean_ent,max_con_used,mean_con,body_success_rate,context_mismatch_rate,update_style_rate
Any peace deal with Taliban will not be detrimental to national security of India: Abdullah Abdullah,English-Hindi-Mixed,1,85.0,0.642480731010437,0.5590541243553162,0.6027175664901734,0.0005328368279151,0.0004089470778126,0.1325280305919886,0.0721896840952104,0.0,0.0,0.0
No request from Pakistan for Indian vaccines,English-Hindi-Mixed,1,60.0,0.6034440398216248,0.5508419156074524,0.5967624306678772,0.0050173443742096,0.0037994716432876,0.3087934010273575,0.144759411521857,0.0,0.0,0.0
Fact Check: Claims that 40 victims of Kerala plane crash tested +ve for COVID-19 is FALSE,English-Hindi-Mixed,0,64.0,0.7022510766983032,0.5983484983444214,0.6634967565536499,0.1540164798498153,0.0527683645486831,0.3351093056899022,0.1238746115256138,0.0,0.0,0.0
Coronavirus outbreak: Air India may operate special flight to bring back Indians from China,English-Hindi-Mixed,1,71.0,0.7405388355255127,0.7208073854446411,0.7362193822860718,0.0048044524155557,0.0031096749473363,0.7901497249989878,0.1628325123660406,0.0,0.0,0.0
Nun rape case: Supreme Court dismisses Bishop Franco Mulakkal's plea for quashing of charges,English-Hindi-Mixed,1,51.0,0.8061654567718506,0.7582027554512024,0.7932695150375366,0.8799254894256592,0.1762091310127289,0.9976292075595978,0.791614497219815,0.0,0.0,0.0
Punjab to conduct a second sero-survey this month,English-Hindi-Mixed,1,40.0,0.4753176569938659,0.45212322473526,0.466542387008667,0.0024621249176561,0.0013121643220074,0.0,0.0,0.0,0.0,0.0
"In Patnaï¿1⁄2s Maner, itï¿1⁄2s RJD Yadav vs BJP Yadav vs Independent Yadav",English-Hindi-Mixed,1,45.0,0.9246525764465332,0.6946426272392273,0.8121716499328613,0.7483790516853333,0.176332723069936,0.5995562916116012,0.1890505948045472,0.0,0.0,0.0
Facebook Removes Fake News Page Postcard For Copyright Violations,English-Hindi-Mixed,0,40.0,0.7317280769348145,0.547053873538971,0.6447810173034668,0.9885520935058594,0.203357717115432,0.0463148090916592,0.0095203409140253,0.0,0.0,0.0
This video showing celebration on the return of Abhinandan is fake.This video of 2017 Muharram procession is being showcased as the current situation of Kashmir,English-Hindi-Mixed,0,60.0,0.5149246454238892,0.4857788383960724,0.506854510307312,0.0222816653549671,0.0133664846420288,0.0262767854660232,0.0052553570932046,0.0,0.0,0.0
Starving Man Asks Politicians To Beat Him To Attract Sympathy,English-Hindi-Mixed,0,30.0,0.3568105697631836,0.3198272407054901,0.3469235301017761,0.0056951967999339,0.0032650141976773,0.0,0.0,0.0,0.0,0.0
"RSS affiliate picks holes in laws, warns against monopoly by MNCs",English-Hindi-Mixed,1,30.0,0.4822139143943786,0.470657080411911,0.4792953729629516,0.0039434027858078,0.0024154742248356,0.0,0.0,0.0,0.0,0.0
"Covid vaccine hesitancy in India down by 7% since Dec, 3% to wait till 2022 to decide ï¿1⁄2 survey",English-Hindi-Mixed,1,54.0,0.7158442735671997,0.6567681789398193,0.6994757413864136,0.0003753657219931,0.0002099488032399,0.6795181125721459,0.1532550395538537,0.0,0.0,0.0
Rave party at Vagator: Sunburn Klassique co-promoter arrested,English-Hindi-Mixed,1,26.0,0.5084186792373657,0.4428164780139923,0.4930119156837463,0.0031501622870564,0.0013311736911418,0.0005220117417658,0.0001044023483531,0.0,0.0,0.0
Mumbai cops to probe SushantÛas clinical depression angle,English-Hindi-Mixed,1,60.0,0.5083894729614258,0.4822304904460907,0.5042116522789002,0.0020562435965985,0.0013934666523709,2.2260053584329574e-05,4.452010716865914e-06,0.0,0.0,0.0
St Stephens students reignited historic tradition by expressing solidarity with JNU: Shashi Tharoor,English-Hindi-Mixed,1,22.0,0.889113187789917,0.544428038597107,0.796410322189331,0.8866459727287292,0.1843042651191354,0.0134942023467951,0.0029569068045774,0.0,0.0,0.0
Foreign forces trying to mislead people over citizenship law: Defence Minister Rajnath Singh,English-Hindi-Mixed,1,72.0,0.6186782121658325,0.4858781814575195,0.5618738412857056,0.007836740463972,0.0036778853973373,0.1987210640438833,0.0397442128087766,0.0,0.0,0.0
"Welcome home Golden Arrows: 5 Rafale fighter jets touch down at Ambala air base, receive water salute",English-Hindi-Mixed,1,55.0,0.8875676989555359,0.7316751837730407,0.8291602015495301,0.8750711679458618,0.1764357957057654,0.0081606348762798,0.0051451429452166,0.0,0.0,0.0
"In 50 years, seven-fold increase in drought, six-fold in frequency of extreme flood events in Maharashtra: Study",English-Hindi-Mixed,1,62.0,0.9074879884719848,0.6750974178314209,0.8849644899368286,0.977154552936554,0.3874616204644553,0.0005252146506999,0.0001506692906345,0.0,0.0,0.0
Covid-19 forces dress code change for SC judges,English-Hindi-Mixed,1,50.0,0.7210536003112793,0.6244263768196106,0.6964805364608765,0.0030206716619431,0.0016340815112926,0.8293647499582668,0.4673968315196105,0.0,0.0,0.0
How Hemant Soren turned JMMï¿1⁄2s fortunes after 2 poll routs in Jharkhand,English-Hindi-Mixed,1,57.0,0.6713793277740479,0.6412278294563294,0.6574363708496094,0.0035192766226828,0.0019487916259095,0.3902659441730883,0.1357483339285753,0.0,0.0,0.0
"Fact Check: Nagma goofs up again, calls anti-govt activist Vajpayees niece.Did pro-Modi chanting disrupt Rahul Gandhis Ujjain rally recently? Fact check",English-Hindi-Mixed,0,30.0,0.6055789589881897,0.526502925157547,0.5757429480552674,0.0143176754936575,0.0076958591118454,0.2112498175766797,0.071555172921734,0.0,0.0,0.0
"Congress-NCP- Sena plea in Supreme Court, say Governor acted as a pawn in BJPs hands",English-Hindi-Mixed,1,60.0,0.6473680734634399,0.5358954608440399,0.6072032213211059,0.0031772393267601,0.0018785063177347,0.0030765757834472,0.0007108888519404,0.0,0.0,0.0
"MNF marks decisive win over Congress, BJP in Mizoram regional polls, bags 20 of 25 seats",English-Hindi-Mixed,1,6.0,0.522910475730896,0.4747189939022064,0.5200818061828614,0.0040193367749452,0.0022640138631686,0.0027691253307748,0.0008473249029625,0.0,0.0,0.0
"JNUSU President Aishe Ghosh alleges ABVP behind attack, demands VCÕs dismissal",English-Hindi-Mixed,1,52.0,0.7632101774215698,0.7398483633995057,0.7584412574768067,0.0058205663226544,0.0017471861036028,0.6185427826274075,0.1267624779122454,0.0,0.0,0.0
"Being Ramdas Athawale ï¿1⁄2 Dalit poet, political lightweight but a Modi govt constant",English-Hindi-Mixed,1,50.0,0.5853452682495117,0.5448858618736268,0.5745716571807862,0.0134872235357761,0.0039735806756652,0.2375990843493639,0.0658588290777986,0.0,0.0,0.0
Fact Check: Broiler chicken not affected with Corona virus,English-Hindi-Mixed,0,36.0,0.6845495700836182,0.6078304409980774,0.6582911014556885,0.0043394742533564,0.0020799090270884,0.5921033220994588,0.2343771665484119,0.0,0.0,0.0
NGO demands Ôlive telecastÕ of hanging of Nirbhaya rape convicts,English-Hindi-Mixed,1,31.0,0.8263364434242249,0.5552962601184845,0.7105567812919618,0.8717154860496521,0.1756057525984942,0.1694102290798148,0.035029088019762,0.0,0.0,0.0
Fact Check: Viral tweet of Rajinikanth apologising for travelling without e-pass is fake. Fact Check: Viral tweet of Rajinikanth apologising for travelling without e-pass is fake,English-Hindi-Mixed,0,60.0,0.9607125520706176,0.7137337446212768,0.8732152700424194,0.9565638899803162,0.3744673665612936,0.0815113626364456,0.0323493097910369,0.0,0.0,0.0
"Three years after separation of conjoined twins, one dies",English-Hindi-Mixed,1,77.0,0.7229964733123779,0.5431050360202789,0.6757853984832763,0.995536208152771,0.397075104911346,1.747492198792e-06,6.861834043916752e-07,0.0,0.0,0.0
DMK legislators fume over privilege notices against them on gutka issue,English-Hindi-Mixed,1,5.0,0.4322444200515747,0.2861649096012115,0.4030385255813599,0.0105992639437317,0.0054011142812669,0.0,0.0,0.0,0.0,0.0
BJP gets a reason to cheer CAA in Bengal  thanks to Bangladesh,English-Hindi-Mixed,1,37.0,0.534117579460144,0.5213219165802002,0.532111644744873,0.002504178090021,0.0013869407237507,0.1204048904216201,0.0588023016255681,0.0,0.0,0.0
"Lockdown extends in two districts of Himachal Pradesh till June 30, other districts yet to decide",English-Hindi-Mixed,1,67.0,0.6146899461746216,0.5537140011787415,0.6085565328598023,0.0020521804690361,0.0010209191415924,0.0373725383668898,0.0090533996833577,0.0,0.0,0.0
Fact Checked: Wrong picture of Nirbhay Cruise Missile is being circulated.Fact Check: China never shot down an Indian satellite as being claimed,English-Hindi-Mixed,0,32.0,0.6050693988800049,0.5123222470283508,0.5821465492248535,0.0039753532037138,0.0020825162588153,0.2268838638529465,0.0568319532717689,0.0,0.0,0.0
"PoK illegally occupied by Pakistan, but controlled by terrorists: Army Chief",English-Hindi-Mixed,1,65.0,0.6407272815704346,0.5479185938835144,0.6378790616989136,0.055727545171976,0.0116459360695444,0.0002633500180248,9.539681794573296e-05,0.0,0.0,0.0
Old images of Amit Shah-Adityanath rally with empty chairs shared as recent,English-Hindi-Mixed,0,66.0,0.9009392857551576,0.6554429769515991,0.7994320511817932,0.9629082083702089,0.1970673532690852,0.4994308402182745,0.2123868565210579,0.0,0.0,0.0
"Israel in Top 10 on GII 2019, to work with India on full potential of implementing innovation",English-Hindi-Mixed,1,36.0,0.5670157670974731,0.5454988479614258,0.5607745885848999,0.0014385170070454,0.0008108821493806,0.0872744052682147,0.0399210247291314,0.0,0.0,0.0
"Rajasthan reports four COVID deaths, 92 new positive cases",English-Hindi-Mixed,1,85.0,0.7072365283966064,0.6758450627326965,0.7047343492507935,0.0016360750887542,0.0010368317074608,0.9824717910537596,0.5356188410986082,0.0,0.0,0.0
Govt Vs RBI: Handle With Dignity,English-Hindi-Mixed,1,34.0,0.5575882196426392,0.5293859601020813,0.5549196004867554,0.1738043427467346,0.0773213565349578,0.2042405436805384,0.0726953637792476,0.0,0.0,0.0
"Covid19: India follows Test, Track, Treat strategy, tests nearly 3.7 crore",English-Hindi-Mixed,1,61.0,0.7953263521194458,0.6210111260414124,0.7251321792602539,0.1849283576011657,0.0397497408790513,0.3359146374178862,0.1350679684596523,0.0,0.0,0.0
"India-France friendship ÔunbreakableÕ, stood test of time: PM Modi addresses Indians at UNESCO HQ",English-Hindi-Mixed,1,34.0,0.8939071893692017,0.7243424892425537,0.8183784723281861,0.8050984144210815,0.162277770973742,0.0257641317218854,0.0110965178625328,0.0,0.0,0.0
Is Kiran Bedi appointed as J&K Governor? Fact Check!.Fact Check: Viral message claiming Kiran Bedi as new Governor of J&K is false,English-Hindi-Mixed,0,54.0,0.9095585942268372,0.7784085154533387,0.8656781077384949,0.4096485674381256,0.0909464149735868,0.1729080815155157,0.0646972189172357,0.0,0.0,0.0
Haryanaï¿1⁄2s please-all budget in election year includes sops for farmers & govt employees,English-Hindi-Mixed,1,59.0,0.5848827362060547,0.504118800163269,0.5456199049949646,0.0122514832764863,0.0043285170802846,0.0007379572975965,0.0001475914595193,0.0,0.0,0.0
Leopard kills 7-year-old girl in GujaratÛas Dahod district,English-Hindi-Mixed,1,49.0,0.7029817700386047,0.6660263180732727,0.7005858778953552,0.0022095621097832,0.0008679264807142,0.9950303176130234,0.4706049821349154,0.0,0.0,0.0
"Fact Check: No, Aamir Khan Did Not Meet The President Of Turkey Recently",English-Hindi-Mixed,0,57.0,0.6844207644462585,0.6080341577529907,0.6735772013664245,0.1268800795078277,0.026433517782425,0.5827739349846087,0.2304683678378629,0.0,0.0,0.0
Proximity to DBO road link makes Galwan vital,English-Hindi-Mixed,1,16.0,0.4056539535522461,0.3567080736160278,0.4021819353103638,0.0026584777515381,0.0017254321544896,0.0,0.0,0.0,0.0,0.0
S.P. Vaid removed as Jammu & Kashmir DGP as state prepares for October civic polls,English-Hindi-Mixed,1,42.0,0.8996401429176331,0.7179157376289368,0.8193437933921814,0.943913996219635,0.18943693152396,0.2475196691328021,0.051308698070435,0.0,0.0,0.0
Photoshopped: Taimur Ali Khan wearing ÔNaMo AgainÕ T-shirt,English-Hindi-Mixed,0,11.0,0.8420772552490234,0.5349493503570557,0.7135012865066529,0.8335556387901306,0.1683742004912346,0.0082763019779792,0.0017843082093654,0.0,0.0,0.0
"China doubles air bases, air defence positions, heliports near LAC after 2017 Doklam standoff: Stratfor",English-Hindi-Mixed,1,63.0,0.8349891901016235,0.6092649102210999,0.7473489046096802,0.9766114354133606,0.1959124886168865,0.0254479722214187,0.006081034888849,0.0,0.0,0.0
"ÔIf Sharad Pawar becomes UPA chairperson, IÕll like itÕ: Sushilkumar Shinde",English-Hindi-Mixed,1,57.0,0.6681054830551147,0.6262978911399841,0.6625062704086304,0.0016434203134849,0.0008832150953821,0.5296259718055575,0.3161593332056939,0.0,0.0,0.0
SC terms as ÔunfairÕ MaharashtraÕs claim that it was not heard fully in Maratha quota case,English-Hindi-Mixed,1,49.0,0.4657737910747528,0.4429940462112426,0.4642073929309845,0.0073195141740143,0.0047051578294485,0.0,0.0,0.0,0.0,0.0
Fact Check: Don?t fall for this morphed picture of AAP MP....Fact Check: Dont slip over this Rasbhari gossip with a Pak twist,English-Hindi-Mixed,0,60.0,0.5615559816360474,0.5294206023216248,0.5492120504379272,0.0066771553829312,0.0043334903311915,0.1995632621572562,0.0500303133350923,0.0,0.0,0.0
Omar was tracking missing MH370 over Papa 2,English-Hindi-Mixed,1,23.0,0.3848845064640045,0.3282555282115936,0.373104053735733,0.0008247088408097,0.0005566885956795,0.0,0.0,0.0,0.0,0.0
National Covid recoveries cross 50-lakh mark,English-Hindi-Mixed,1,74.0,0.5512553453445435,0.5008276581764222,0.5428115844726562,0.0220931097865104,0.0068067607935518,0.2542408115244686,0.0512704426177895,0.0,0.0,0.0
Did Kim Jong Un bow down to Dr BR Ambedkar? HereÕs...,English-Hindi-Mixed,0,55.0,0.4840965867042541,0.455500042438507,0.4760088562965393,0.002013738034293,0.0008636820537503,0.0,0.0,0.0,0.0,0.0
"India, other G-4 nations press for urgent expansion of UNSC",English-Hindi-Mixed,1,90.0,0.6171937584877014,0.5972537875175477,0.6156744837760926,0.0028604641556739,0.0017140903626568,0.0229059373596494,0.0072791494779369,0.0,0.0,0.0
WonÛat force exams on students: CISCE,English-Hindi-Mixed,1,58.0,0.4905723333358764,0.4764339625835418,0.4894528388977051,0.0033684093505144,0.0010946851863991,0.0,0.0,0.0,0.0,0.0
NCB arrests Rhea Chakraborty to 'unravel drugs nexus'; sent to judicial custody till Sept 22,English-Hindi-Mixed,1,38.0,0.8443862199783325,0.7223498106002808,0.7976427555084229,0.007388440426439,0.0018607347621582,0.0003453200623839,0.0002168365456736,0.0,0.0,0.0
Fact Check: Know the truth behind Owaisiâs claim about freedom fightersâ names on India Gate,English-Hindi-Mixed,0,58.0,0.5706053972244263,0.5640062808990478,0.5695271253585815,0.0094630727544426,0.0071454350836575,0.1541816073134205,0.1016433368546525,0.0,0.0,0.0
Congress leaders take swipe at PM over Trump's 'filthy air' remark,English-Hindi-Mixed,1,71.0,0.6989036798477173,0.5911954998970032,0.654336953163147,0.0867666974663734,0.0233946406748145,0.0196342018426774,0.005597732021843,0.0,0.0,0.0
Air India slashes employee allowances up to 50% despite protests,English-Hindi-Mixed,1,61.0,0.7579814195632935,0.6681008100509643,0.7380935907363891,0.0016850925749167,0.0010087817674502,0.3475755855988904,0.0769615498330755,0.0,0.0,0.0
"After 169-day halt, Delhi Metro resumes services with mandatory Aarogya Setu app, strict screening",English-Hindi-Mixed,1,52.0,0.9088168740272522,0.7286343574523926,0.8336901783943176,0.9491674304008484,0.1905950675019994,0.0005618218448807,0.0003543596107689,0.0,0.0,0.0
Read the full text of the three bare Acts related to farming and agriculture marketing,English-Hindi-Mixed,1,44.0,0.3620114624500274,0.3317479491233825,0.3523630678653717,0.0123947681859135,0.0043442496331408,0.0,0.0,0.0,0.0,0.0
"Fact Check: These Mysterious Tunnels Are Not Located In Dwarka, India;...",English-Hindi-Mixed,0,61.0,0.5592430830001831,0.5471526384353638,0.5561062097549438,0.0011204308830201,0.0005327212013071,0.2767978646729386,0.227846170354774,0.0,0.0,0.0
UK clothing unit with Indian workers faces slavery probe,English-Hindi-Mixed,1,58.0,0.5284550786018372,0.4844841718673706,0.5144605517387391,0.0067472537048161,0.0045799793675541,0.0095743485529001,0.00191486971058,0.0,0.0,0.0
"Pfizer Covid vaccine: Rollout logistics, potency likely speed bumps",English-Hindi-Mixed,1,60.0,0.6434349417686462,0.6267666339874267,0.6407281517982483,0.0214057322591543,0.009144862787798,0.0603013817928131,0.0170523235901624,0.0,0.0,0.0
Madhya Pradesh cabinet authorises Kamal Nath to take call on proposed floor test tomorrow,English-Hindi-Mixed,1,40.0,0.4952924847602844,0.4561362087726593,0.4818364739418029,0.002585777780041,0.0016596557921729,0.0,0.0,0.0,0.0,0.0
Fact Check: Fake 'National Geographic' magazine cover featuring farmers' protest goes viral.Fact Check: The 'news' of attack on Amit Shah with rotten eggs is misleading,English-Hindi-Mixed,0,60.0,0.800136923789978,0.6961755990982056,0.786614465713501,0.0036238951142877,0.0019338351034093,0.0092520409482321,0.0052818957204117,0.0,0.0,0.0
Hathras rape victimÛas kin appear before HC; next hearing on November 2,English-Hindi-Mixed,1,50.0,0.5680000185966492,0.5563547134399414,0.56670583486557,0.004934505559504,0.0023915919824503,0.3051829086988356,0.1501576269627939,0.0,0.0,0.0
NDA candidate Harivansh re-elected as Rajya Sabha deputy chairman,English-Hindi-Mixed,1,51.0,0.8652281165122986,0.8364418745040894,0.8577023386955261,0.9961385130882264,0.6632713794708252,0.0100447423874658,0.0030614397080817,0.0,0.0,0.0
"Rajasthan: BJP claims victory over Congress in Panchayati Raj polls winning 1,812 of 4,371 seats",English-Hindi-Mixed,0,60.0,0.6972083449363708,0.674183189868927,0.6910195469856262,0.0042570405639708,0.0023606715956702,0.0500051235838176,0.0196807229779405,0.0,0.0,0.0
Movie still shared as photograph of Mahatma GandhiÕs assassination,English-Hindi-Mixed,0,60.0,0.845708429813385,0.6927427053451538,0.78915354013443,0.8752040863037109,0.2345547684584744,0.6223326072136915,0.2245779366929977,0.0,0.0,0.0
Former civil servants write to PM Modi opposing Central Vista project as it will destroy heritage,English-Hindi-Mixed,1,65.0,0.7627139687538147,0.6320180058479309,0.7229345679283142,0.0008185189799405,0.0006106238666689,0.0021285857022622,0.0008754820914822,0.0,0.0,0.0
Fact Check: This picture was not taken during ISROÕs Chandrayaan 2...,English-Hindi-Mixed,0,59.0,0.7200064659118652,0.6028350710868835,0.7000786304473877,0.0512258857488632,0.0201074393116869,0.6889791058704882,0.2947247541447234,0.0,0.0,0.0
Rebel Shatrughan Sinha loses to Ravi Shankar Prasad as Patna Sahib sticks with BJP,English-Hindi-Mixed,1,32.0,0.9034822583198548,0.6996415138244629,0.8102165102958679,0.937520146369934,0.1878986824260209,0.8491707315888583,0.5827712299961245,0.0,0.0,0.0
Fact Check: This video of Muslims licking cutlery is NOT related...,English-Hindi-Mixed,0,72.0,0.6121546626091003,0.575489056110382,0.6045846104621887,0.0597114078700542,0.0131204490564414,0.4653985042081061,0.2692941394589433,0.0,0.0,0.0
"10 new ministers, all defectors from Congress, JD (S) take oath in Karnataka cabinet expansion",English-Hindi-Mixed,1,68.0,0.9132530689239502,0.6880443930625916,0.8183426618576051,0.9719439148902892,0.1948321713018231,0.6117509991571686,0.242290446805842,0.0,0.0,0.0
"No, this video does not show a Pakistan national flag waved at an Indian National Congress party rally.No, this photo does not show a rally for Indias ruling party",English-Hindi-Mixed,0,88.0,0.8196678161621094,0.708561098575592,0.78494234085083,0.2638353109359741,0.1358638636767864,0.1664386384971083,0.1016507774006415,0.0,0.0,0.0
"Did Hyderabad Police ban kite flying? No, truth is different!.India?s Masala King is not dead!",English-Hindi-Mixed,0,60.0,0.534493088722229,0.5032999157905579,0.5299543619155884,0.0051183053292334,0.0034189795842394,0.1401768227658202,0.0465660824750367,0.0,0.0,0.0
"Shiv Senas rural reach, mandate for Uddhav  what Maharashtra gram panchayat results show",English-Hindi-Mixed,1,36.0,0.5510743856430054,0.5348420143127441,0.5461708784103394,0.016194699332118,0.0126418177038431,0.1046223587617073,0.056929719987384,0.0,0.0,0.0
Lucknow police commissioner replaced,English-Hindi-Mixed,1,52.0,0.7613291144371033,0.5984708070755005,0.6832251429557801,0.9930983185768129,0.4475585013628006,0.0052580276873578,0.0026921136399149,0.0,0.0,0.0
Finance Minister Sitharaman comes to aid of woman banker assaulted by Surat cop,English-Hindi-Mixed,1,66.0,0.6168302297592163,0.5858898401260376,0.6054619073867797,0.0017993488581851,0.0014879565685987,0.0308788602604383,0.0191710442811322,0.0,0.0,0.0
"Election Commission: 1,157 candidates have criminal history",English-Hindi-Mixed,1,48.0,0.5125294923782349,0.4126958429813385,0.4796905755996704,0.0042896424420177,0.0019824801536742,0.0075757349173899,0.0015151469834779,0.0,0.0,0.0
New CAG report admits Û÷technology transferÛa was shelved in Rafale offsets: Congress,English-Hindi-Mixed,1,58.0,0.4597021341323852,0.4491757929325103,0.4580756068229675,0.0015305356355383,0.0010136611294001,0.0,0.0,0.0,0.0,0.0
"ABVP asks DUSU president Ankiv Baisoya to resign, suspends him over fake degree row",English-Hindi-Mixed,1,34.0,0.9032180309295654,0.8537309646606446,0.8834900617599487,0.9865463972091676,0.5375766997312894,0.00380055701649,0.0012303883295693,0.0,0.0,0.0
"Modi, Shah living symbols of sectarianism, bigotry: Congress",English-Hindi-Mixed,1,31.0,0.4784574806690216,0.4519769191741943,0.477479213476181,0.0074034393765032,0.0021086845968966,0.0,0.0,0.0,0.0,0.0
This footage shows Indian soldiers celebrating Ganesh Chaturthi in the Shingo River Valley in September 2019.This video of 2017 Muharram procession is being showcased as the current situation of Kashmir,English-Hindi-Mixed,0,60.0,0.8095955848693848,0.5541800320148468,0.6918533802032472,0.0086486870422959,0.0048405344830825,0.3846258667649282,0.09202979456055,0.0,0.0,0.0
AAPs Raghav Chadha reaches Goa for public debate on power that govt says it never asked for,English-Hindi-Mixed,1,58.0,0.5861564874649048,0.5427969455718994,0.5663917779922485,0.0027453140355646,0.0020234435331076,0.2375125668052634,0.0899203875973337,0.0,0.0,0.0
"Many including India TV, Kanchan Gupta relay claim from a parody Twitter account",English-Hindi-Mixed,0,62.0,0.8492748737335205,0.5562174499034882,0.708502197265625,0.9416030645370485,0.2050546865910291,0.0002035418317892,4.070836635784447e-05,0.0,0.0,0.0
"COVID-19: India surpasses China tally with 85,000 confirmed cases",English-Hindi-Mixed,1,58.0,0.7187840342521667,0.693896472454071,0.7106084942817688,0.0009159783949144,0.0006069682654924,0.1531804510985779,0.0598664601018272,0.0,0.0,0.0
A Rahul-Modi face-off and caste equations at play ï¿1⁄2 hereï¿1⁄2s what polls in 5 states entail,English-Hindi-Mixed,1,45.0,0.6426756381988525,0.5592504382133484,0.6051797151565552,0.0133714955300092,0.0055177984759211,0.0026989167588973,0.0016481606766887,0.0,0.0,0.0
"Rahul Gandhi writes to IAS officer Shah Faesal, says troubling that govt is singling you out",English-Hindi-Mixed,1,61.0,0.6210397481918335,0.6157485127449036,0.6195513963699341,0.0017062808619812,0.0010506173188332,0.567300217665407,0.3810864663671291,0.0,0.0,0.0
Viral audio clip by PhonePe and KYC expiration message by Paytm is fake!,English-Hindi-Mixed,0,31.0,0.4130801558494568,0.3667600691318512,0.399648368358612,0.012037094682455,0.0040105496416799,0.0,0.0,0.0,0.0,0.0
PM Modi launches pan India rollout of COVID-19 vaccination drive,English-Hindi-Mixed,1,75.0,0.7485138177871704,0.6624645709991455,0.7078494071960449,0.0076783066615462,0.0040849541546776,0.2099410767835867,0.0589003738069604,0.0,0.0,0.0
"INX Media case: SC grants Chidambaram bail after 105 days in jail, orders him not to tamper with proof",English-Hindi-Mixed,1,59.0,0.7424107193946838,0.6992353558540344,0.722085177898407,0.0005603615427389,0.000366578377725,0.948839942269398,0.3612745566898417,0.0,0.0,0.0
"Allies SAD, JD(U) dont name BJP, but blame Delhi riots on central govt",English-Hindi-Mixed,1,48.0,0.5435463786125183,0.5228321313858032,0.5369313836097718,0.002051651244983,0.0009591283916961,0.1338283974751068,0.0677359827271826,0.0,0.0,0.0
"Black footballers too 'scared' to look at social media due to racist abuse, says Zaha",English-Hindi-Mixed,1,41.0,0.8422415256500244,0.6028218030929565,0.7514072418212892,0.982293665409088,0.1973855141433887,0.0042104911084316,0.0009023292335019,0.0,0.0,0.0
"Fact Checked: No, Asaduddin Owaisi did not dance after Kamlesh Tiwaris...",English-Hindi-Mixed,0,44.0,0.7332067489624023,0.6525819659233093,0.7136167764663697,0.542724072933197,0.2077398531720973,0.5548964390277673,0.3183739783032918,0.0,0.0,0.0
"HoaXposed: Flight for ITBP troops was a âone-time-affairâ, not Modi govt achievement",English-Hindi-Mixed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Indiaï¿1⁄2s Covid-related deaths per million higher than other South Asian nations, says govt",English-Hindi-Mixed,1,54.0,0.6565874814987183,0.6441529870033265,0.653587794303894,0.0003733961493708,0.0002777119952952,0.0025731375233365,0.0015044211955328,0.0,0.0,0.0
Kejriwal Vs Modi: Fact vs Non-Fact,English-Hindi-Mixed,0,47.0,0.671863317489624,0.6136274576187134,0.6577827453613281,0.1487976163625717,0.1131569258868694,0.2675470979457234,0.1575286510343077,0.0,0.0,0.0
"""I will be home once lockdown ends,"" a promise he didn't keep",English-Hindi-Mixed,1,57.0,0.4570198357105255,0.3743061125278473,0.4393153846263885,0.0009516068384982,0.0005218081583734,0.0,0.0,0.0,0.0,0.0
Fact Check: Image of Muslim youths studying Hindu holy books takes a communal turn,English-Hindi-Mixed,0,65.0,0.8408231735229492,0.6121283173561096,0.7330943107604981,0.9823760390281676,0.1988781878259033,0.1016488610797832,0.0553148200056848,0.0,0.0,0.0
MP crisis: SC notice to Kamal Nath govt over BJP floor test plea; no trust vote likely today,English-Hindi-Mixed,1,47.0,0.7027089595794678,0.6735248684883117,0.7001422643661499,0.009189068339765,0.0042928923794534,0.6903097105259751,0.4257190863870602,0.0,0.0,0.0
Old video from Bangladesh shared as âIslam Zindabadâ slogans raised in West Bengal,English-Hindi-Mixed,0,50.0,0.7170343995094299,0.6851321935653687,0.716833484172821,0.0055823354050517,0.0024947435129433,0.1199248805797468,0.0310804318354524,0.0,0.0,0.0
Bihar gears up for counting day,English-Hindi-Mixed,1,48.0,0.5100248456001282,0.4865224897861481,0.5032602429389954,0.8679311871528625,0.2114929739385843,1.972382565350846e-05,3.9447651307016925e-06,0.0,0.0,0.0
"MumbaiÛas CSMT station to get Rs 1,642 crore makeover",English-Hindi-Mixed,1,32.0,0.7054354548454285,0.6217010378837585,0.6863118529319763,0.8868530988693237,0.2028678574599325,0.0168789583722505,0.0040099429555871,0.0,0.0,0.0
Fact Check: Video Of Avalanche From Nepal Shared As Recent Uttarakhand...,English-Hindi-Mixed,0,43.0,0.8067363500595093,0.672639536857605,0.7659036874771118,0.8374074101448059,0.3558640702161938,0.6524787931096371,0.1946994375956041,0.0,0.0,0.0
Modi to celebrate Karva Chauth with journalists from next year,English-Hindi-Mixed,1,47.0,0.4742916822433471,0.4567919015884399,0.469782280921936,0.0015958994626998,0.0008633998513687,0.0,0.0,0.0,0.0,0.0
489 people go home after completing 14-day quarantine in Kashmir,English-Hindi-Mixed,1,16.0,0.4844295084476471,0.4547299385070801,0.4740446746349335,0.0028426018543541,0.0019699214026331,0.0,0.0,0.0,0.0,0.0
Bihar Opp asks EC to save poll exercise turning into super spreader event,English-Hindi-Mixed,1,23.0,0.4770194292068481,0.4528328776359558,0.4742893695831299,0.0180585701018571,0.0071444964734837,0.0,0.0,0.0,0.0,0.0
